"Amamoorite","CaMn2+2Mn3+(Si2O7)O(OH)","monoclinic","Approved","GEN-153","P2_1/a","{""Ca"":1,""Mn"":1,""Si"":1,""O"":1,""H"":1}",true
"Amarantite","Fe3+2O(SO4)2·7H2O","triclinic","Approved,Grandfathered","R050153","P-1","{""Fe"":1,""O"":1,""S"":1,""H"":1}",true
"Amarillite","NaFe3+(SO4)2·6H2O","monoclinic","Approved,Grandfathered","GEN-155","C2/c","{""Na"":1,""Fe"":1,""S"":1,""O"":1,""H"":1}",true
"Amblygonite","LiAl(PO4)F","triclinic","Approved,Grandfathered","R040006","C-1","{""Li"":1,""Al"":1,""P"":1,""O"":1,""F"":1}",true
"Ambrinoite","[K,(NH4)]2(As,Sb)6(Sb,As)2S13·H2O","triclinic","Approved","GEN-157","P-1","{""K"":1,""N"":1,""H"":1,""As"":1,""Sb"":1,""S"":1,""O"":1}",true
"Ameghinite","NaB3O3(OH)4","monoclinic","Approved","R060643","C2/c","{""Na"":1,""B"":1,""O"":1,""H"":1}",true
"Amesite","Mg2Al(AlSiO5)(OH)4","triclinic","Approved,Grandfathered","R070132","C1","{""Mg"":1,""Al"":1,""Si"":1,""O"":1,""H"":1}",true
"Amgaite","Tl3+2Te6+O6","hexagonal","Approved","GEN-160","P321","{""Tl"":1,""Te"":1,""O"":1}",true
"Amicite","K2Na2(Al4Si4O16)·5H2O","monoclinic","Approved","R080066","I2","{""K"":1,""Na"":1,""Al"":1,""Si"":1,""O"":1,""H"":1}",true
"Aminoffite","Ca3(BeOH)2Si3O10","tetragonal","Approved,Grandfathered","R100055","I4/mmm","{""Ca"":1,""Be"":1,""O"":1,""H"":1,""Si"":1}",true
"Ammineite","CuCl2·2NH3","orthorhombic","Approved","R120154","Cmcm","{""Cu"":1,""Cl"":1,""N"":1,""H"":1}",true
"Ammonioalunite","(NH4)Al3(SO4)2(OH)6","hexagonal","Approved","R060873","R-3m","{""N"":1,""H"":1,""Al"":1,""S"":1,""O"":1}",true
"Ammonioborite","(NH4)3B15O20(OH)8·4H2O","monoclinic","Approved,Grandfathered","GEN-165","C2/c","{""N"":1,""H"":1,""B"":1,""O"":1}",true
"Ammoniojarosite","(NH4)Fe3+3(SO4)2(OH)6","hexagonal","Approved,Redefined","R060408","R-3m","{""N"":1,""H"":1,""Fe"":1,""S"":1,""O"":1}",true
"Ammoniolasalite","[(NH4)2Mg2(H2O)20]·[V10O28]","monoclinic","Approved","GEN-167","C2/c","{""N"":1,""H"":1,""Mg"":1,""O"":1,""V"":1}",true
"Ammonioleucite","(NH4)(AlSi2O6)","tetragonal","Approved","R060104","I4_1/a","{""N"":1,""H"":1,""Al"":1,""Si"":1,""O"":1}",true
"Ammoniomagnesiovoltaite","(NH4)2Mg5Fe3+3Al(SO4)12·18H2O","cubic","Approved","R130079","Fd3c","{""N"":1,""H"":1,""Mg"":1,""Fe"":1,""Al"":1,""S"":1,""O"":1}",true
"Ammoniomathesiusite","(NH4)5(UO2)4(SO4)4(VO5)·4H2O","tetragonal","Approved","R200003","P4/n","{""N"":1,""H"":1,""U"":1,""O"":1,""S"":1,""V"":1}",true
"Ammoniotinsleyite","(NH4)Al2(PO4)2(OH)·2H2O","monoclinic","Approved","GEN-171","P2_1/n","{""N"":1,""H"":1,""Al"":1,""P"":1,""O"":1}",true
"Ammoniovoltaite","(NH4)2Fe2+5Fe3+3Al(SO4)12(H2O)18","cubic","Approved","GEN-172","Fd3c","{""N"":1,""H"":1,""Fe"":1,""Al"":1,""S"":1,""O"":1}",true
"Ammoniozippeite","(NH4)2[(UO2)2(SO4)O2]·H2O","orthorhombic","Approved","GEN-173","Ccmb","{""N"":1,""H"":1,""U"":1,""O"":1,""S"":1}",true
"Amoraite","Ca12Al6(OH)36(CO3)2(SO3)·15H2O","triclinic","Approved,Pending publication","GEN-174","P-1","{""Ca"":1,""Al"":1,""O"":1,""H"":1,""C"":1,""S"":1}",true
"Amstallite","CaAl[(Al,Si)4O8(OH)2](OH)2·(H2O,Cl)","monoclinic","Approved","GEN-175","C2/c","{""Ca"":1,""Al"":1,""Si"":1,""O"":1,""H"":1,""Cl"":1}",true
"Analcime","Na(AlSi2O6)·H2O","tetragonal","Approved","R040128","Ia-3d","{""Na"":1,""Al"":1,""Si"":1,""O"":1,""H"":1}",true
"Anandite","BaFe2+3(Si3Fe3+)O10S(OH)","monoclinic","Approved","GEN-177","Am","{""Ba"":1,""Fe"":1,""Si"":1,""O"":1,""S"":1,""H"":1}",true
"Anapaite","Ca2Fe2+(PO4)2·4H2O","triclinic","Approved,Grandfathered","R050510","P-1","{""Ca"":1,""Fe"":1,""P"":1,""O"":1,""H"":1}",true
"Anastasenkoite","CaFe2+P2O7","triclinic","Approved,Pending publication","GEN-179","P-1","{""Ca"":1,""Fe"":1,""P"":1,""O"":1}",true
"Anatase","TiO2","tetragonal","Approved","R060277","I4_1/amd","{""Ti"":1,""O"":1}",true
"Anatolyite","Na6(Ca,Na)(Mg,Fe3+)3Al(AsO4)6","hexagonal","Approved","GEN-181","R-3c","{""Na"":1,""Ca"":1,""Mg"":1,""Fe"":1,""Al"":1,""As"":1,""O"":1}",true
"Ancylite-(Ce)","CeSr(CO3)2(OH)·H2O","orthorhombic","Approved,Renamed","R060218","Pmc2_1","{""Ce"":1,""Sr"":1,""C"":1,""O"":1,""H"":1}",true
"Ancylite-(La)","LaSr(CO3)2(OH)·H2O","orthorhombic","Approved","GEN-183","Pmcn","{""La"":1,""Sr"":1,""C"":1,""O"":1,""H"":1}",true
"Andalusite","Al2SiO5","orthorhombic","Approved,Grandfathered","R050258","Pnnm","{""Al"":1,""Si"":1,""O"":1}",true
"Andersonite","Na2Ca(UO2)(CO3)3·5-6H2O","hexagonal","Approved,Grandfathered","R080133","R-3m","{""Na"":1,""Ca"":1,""U"":1,""O"":1,""C"":1,""H"":1}",true
"Andradite","Ca3Fe3+2(SiO4)3","cubic","Approved,Grandfathered","R040001","Ia3d","{""Ca"":1,""Fe"":1,""Si"":1,""O"":1}",true
"Andreadiniite","CuHgAg7Pb7Sb24S48","monoclinic","Approved","GEN-187","P2_1/c","{""Cu"":1,""Hg"":1,""Ag"":1,""Pb"":1,""Sb"":1,""S"":1}",true
"Andrémeyerite","BaFe2+2(Si2O7)","monoclinic","Approved,Renamed","GEN-188","Bmcb","{""Ba"":1,""Fe"":1,""Si"":1,""O"":1}",true
"Andreybulakhite","Ni(C2O4)·2H2O","monoclinic","Approved,Pending publication","GEN-189","C2/c","{""Ni"":1,""C"":1,""O"":1,""H"":1}",true
"Andreyivanovite","FeCrP","orthorhombic","Approved","GEN-190","Pnma","{""Fe"":1,""Cr"":1,""P"":1}",true
"Andrianovite","Na12(K,Sr,Ce)3Ca6Mn3Zr3Nb(Si25O73)(O,H2O,OH)5","hexagonal","Approved","GEN-191","R-3m","{""Na"":1,""K"":1,""Sr"":1,""Ce"":1,""Ca"":1,""Mn"":1,""Zr"":1,""Nb"":1,""Si"":1,""O"":1,""H"":1}",true
"Andrieslombaardite","RhSbS","cubic","Approved","GEN-192","P2_13","{""Rh"":1,""Sb"":1,""S"":1}",true
"Anduoite","RuAs2","orthorhombic","Approved","GEN-193","Pnnm","{""Ru"":1,""As"":1}",true
"Andychristyite","PbCu2+Te6+O5(H2O)","triclinic","Approved","GEN-194","P-1","{""Pb"":1,""Cu"":1,""Te"":1,""O"":1,""H"":1}",true
"Andymcdonaldite","Fe2TeO6","tetragonal","Approved","GEN-195","P4_2/mnm","{""Fe"":1,""Te"":1,""O"":1}",true
"Andyrobertsite","KCdCu5(AsO4)4[As(OH)2O2]·2H2O","monoclinic","Approved","GEN-196","P2_1/m","{""K"":1,""Cd"":1,""Cu"":1,""As"":1,""O"":1,""H"":1}",true
"Angarfite","NaFe3+5(PO4)4(OH)4·4H2O","orthorhombic","Approved","GEN-197","C222_1","{""Na"":1,""Fe"":1,""P"":1,""O"":1,""H"":1}",true
"Angastonite","CaMgAl2(PO4)2(OH)4·7H2O","amorphous","Approved,Redefined","GEN-198","P-1","{""Ca"":1,""Mg"":1,""Al"":1,""P"":1,""O"":1,""H"":1}",true
"Ángelaite","Cu2AgPbBiS4","orthorhombic","Approved,Renamed","GEN-199","Pnma","{""Cu"":1,""Ag"":1,""Pb"":1,""Bi"":1,""S"":1}",true
"Angelellite","Fe3+4O3(AsO4)2","triclinic","Approved","GEN-200","P-1","{""Fe"":1,""O"":1,""As"":1}",true
"Anglesite","Pb(SO4)","orthorhombic","Approved,Grandfathered","R040004","Pnma","{""Pb"":1,""S"":1,""O"":1}",true
"Anhydrite","Ca(SO4)","orthorhombic","Approved,Grandfathered","R040012","C222","{""Ca"":1,""S"":1,""O"":1}",true
"Anhydrokainite","KMg(SO4)Cl","hexagonal","Approved,Questionable mineral species","GEN-203","R-3","{""K"":1,""Mg"":1,""S"":1,""O"":1,""Cl"":1}",true
"Anilite","Cu7S4","orthorhombic","Approved","R060514","Pnma","{""Cu"":1,""S"":1}",true
"Ankerite","Ca(Fe2+,Mg)(CO3)2","hexagonal","Approved,Grandfathered","R050181","R-3","{""Ca"":1,""Fe"":1,""Mg"":1,""C"":1,""O"":1}",true
"Ankinovichite","NiAl4(V5+O3)2(OH)12·2H2O","monoclinic","Approved","R060671","P2_1/n","{""Ni"":1,""Al"":1,""V"":1,""O"":1,""H"":1}",true
"Annabergite","Ni3(AsO4)2·8H2O","monoclinic","Approved,Grandfathered","R050462","C2/m","{""Ni"":1,""As"":1,""O"":1,""H"":1}",true
"Annite","KFe2+3(AlSi3O10)(OH)2","monoclinic","Approved","R060204","C2/m","{""K"":1,""Fe"":1,""Al"":1,""Si"":1,""O"":1,""H"":1}",true
"Anorpiment","As2S3","triclinic","Approved","R110016","P-1","{""As"":1,""S"":1}",true
"Anorthite","Ca(Al2Si2O8)","triclinic","Approved,Grandfathered","R040059","P-1","{""Ca"":1,""Al"":1,""Si"":1,""O"":1}",true
"Anorthominasragrite","V4+O(SO4)·5H2O","triclinic","Approved","GEN-211","P1","{""V"":1,""O"":1,""S"":1,""H"":1}",true
"Anorthoroselite","Ca2Co(AsO4)2·2H2O","triclinic","Approved,Grandfathered,Renamed","R150065","","{""Ca"":1,""Co"":1,""As"":1,""O"":1,""H"":1}",true
"Anorthoyttrialite-(Y)","Y4(SiO4)(Si3O10)","triclinic","Approved,Pending publication","GEN-213","P-1","{""Y"":1,""Si"":1,""O"":1}",true
"Ansermetite","Mn2+V5+2O6·4H2O","monoclinic","Approved","GEN-214","C2/c","{""Mn"":1,""V"":1,""O"":1,""H"":1}",true
"Antarcticite","CaCl2·6H2O","hexagonal","Approved","GEN-215","P321","{""Ca"":1,""Cl"":1,""H"":1,""O"":1}",true
"Anthoinite","AlWO3(OH)3","triclinic","Approved,Grandfathered","R070025","I-1","{""Al"":1,""W"":1,""O"":1,""H"":1}",true
"Anthonyite","Cu(OH)2·3H2O","","Approved","GEN-217","","{""Cu"":1,""O"":1,""H"":1}",true
"Anthophyllite","[box]Mg2Mg5Si8O22(OH)2","orthorhombic","Approved,Redefined","R070245","Pnma","{""Mg"":1,""Si"":1,""O"":1,""H"":1}",true
"Antigorite","Mg3Si2O5(OH)4","monoclinic","Approved,Redefined","R070228","Pm","{""Mg"":1,""Si"":1,""O"":1,""H"":1}",true
"Antimonselite","Sb2Se3","orthorhombic","Approved","GEN-220","Pbnm","{""Sb"":1,""Se"":1}",true
"Antimony","Sb","hexagonal","Approved,Grandfathered","R050654","R-3m","{""Sb"":1}",true
"Antipinite","KNa3Cu2(C2O4)4","triclinic","Approved","R160005","P-1","{""K"":1,""Na"":1,""Cu"":1,""C"":1,""O"":1}",true
"Antipovite","Cu5O2(PO4)2","triclinic","Approved,Pending publication","GEN-223","P-1","{""Cu"":1,""O"":1,""P"":1}",true
"Antlerite","Cu2+3(SO4)(OH)4","orthorhombic","Approved","R050212","Pnma","{""Cu"":1,""S"":1,""O"":1,""H"":1}",true
"Antofagastaite","Na2Ca(SO4)2·1.5H2O","monoclinic","Approved","GEN-225","P2_1/m","{""Na"":1,""Ca"":1,""S"":1,""O"":1,""H"":1}",true
"Anyuiite","AuPb2","tetragonal","Approved","GEN-226","I4/mcm","{""Au"":1,""Pb"":1}",true
"Anzaite-(Ce)","Ce4Fe2+Ti6O18(OH)2","monoclinic","Approved","GEN-227","C2/m","{""Ce"":1,""Fe"":1,""Ti"":1,""O"":1,""H"":1}",true
"Apachite","Cu2+9Si10O29·11H2O","monoclinic","Approved","R060694","","{""Cu"":1,""Si"":1,""O"":1,""H"":1}",true
"Apexite","NaMg(PO4)·9H2O","triclinic","Approved","GEN-229","P-1","{""Na"":1,""Mg"":1,""P"":1,""O"":1,""H"":1}",true
"Aphthitalite","K3Na(SO4)2","hexagonal","Approved,Grandfathered","R050651","P-3m1","{""K"":1,""Na"":1,""S"":1,""O"":1}",true
"Apjohnite","Mn2+Al2(SO4)4·22H2O","monoclinic","Approved,Grandfathered","R060231","P2_1/c","{""Mn"":1,""Al"":1,""S"":1,""O"":1,""H"":1}",true
"Aplowite","Co(SO4)·4H2O","monoclinic","Approved","GEN-232","P2_1/n","{""Co"":1,""S"":1,""O"":1,""H"":1}",true
"Apuanite","(Fe2+Fe3+2)(Fe3+2Sb3+4)O12S","tetragonal","Approved","R060674","P4_2/mbc","{""Fe"":1,""Sb"":1,""O"":1,""S"":1}",true
"Aqualite","(H3O)8(Na,K,Sr)5Ca6Zr3Si26O66(OH)9Cl","hexagonal","Approved","R070413","R3","{""H"":1,""O"":1,""Na"":1,""K"":1,""Sr"":1,""Ca"":1,""Zr"":1,""Si"":1,""Cl"":1}",true
"Aradite","BaCa6[(SiO4)(VO4)](VO4)2F","hexagonal","Approved,Redefined","GEN-235","R-3m","{""Ba"":1,""Ca"":1,""Si"":1,""O"":1,""V"":1,""F"":1}",true
"Aragonite","Ca(CO3)","orthorhombic","Approved,Grandfathered","R040078","Pmcn","{""Ca"":1,""C"":1,""O"":1}",true
"Arakiite","ZnMn2+12Fe3+2(As3+O3)(As5+O4)2(OH)23","monoclinic","Approved","R060812","Cc","{""Zn"":1,""Mn"":1,""Fe"":1,""As"":1,""O"":1,""H"":1}",true
"Aramayoite","Ag3Sb2(Bi,Sb)S6","triclinic","Approved,Grandfathered","R061071","P-1","{""Ag"":1,""Sb"":1,""Bi"":1,""S"":1}",true
"Arangasite","Al2(SO4)(PO4)F·9H2O","monoclinic","Approved","GEN-239","P2/a","{""Al"":1,""S"":1,""O"":1,""P"":1,""F"":1,""H"":1}",true
"Arapovite","(K1-x[box]x)(Ca,Na)2U4+Si8O20 [x ≈ 0.5]","tetragonal","Approved","R060672","P4/mcc","{""K"":1,""Ca"":1,""Na"":1,""U"":1,""Si"":1,""O"":1}",true
"Aravaipaite","Pb3AlF9·H2O","triclinic","Approved","R100004","P2_1/n","{""Pb"":1,""Al"":1,""F"":1,""H"":1,""O"":1}",true
"Aravaite","Ba2Ca18(SiO4)6(PO4)3(CO3)F3O","hexagonal","Approved","GEN-242","R-3m","{""Ba"":1,""Ca"":1,""Si"":1,""O"":1,""P"":1,""C"":1,""F"":1}",true
"Arcanite","K2(SO4)","orthorhombic","Approved,Grandfathered","GEN-243","Pnam","{""K"":1,""S"":1,""O"":1}",true
"Archerite","H2K(PO4)","tetragonal","Approved","GEN-244","I-42d","{""H"":1,""K"":1,""P"":1,""O"":1}",true
"Arctite","(Na5Ca)Ca6Ba(PO4)6F3","hexagonal","Approved","GEN-245","R-3m","{""Na"":1,""Ca"":1,""Ba"":1,""P"":1,""O"":1,""F"":1}",true
"Arcubisite","Ag6CuBiS4","","Approved","GEN-246","","{""Ag"":1,""Cu"":1,""Bi"":1,""S"":1}",true
"Ardaite","Pb17Sb15S35Cl9","monoclinic","Approved","GEN-247","","{""Pb"":1,""Sb"":1,""S"":1,""Cl"":1}",true
"Ardealite","Ca2(PO3OH)(SO4)·4H2O","monoclinic","Approved,Grandfathered","R060233","Cc","{""Ca"":1,""P"":1,""O"":1,""H"":1,""S"":1}",true
"Ardennite-(As)","Mn2+4Al4(AlMg)(AsO4)(SiO4)2(Si3O10)(OH)6","orthorhombic","Approved,Renamed","R060669","Pnmm","{""Mn"":1,""Al"":1,""Mg"":1,""As"":1,""O"":1,""Si"":1,""H"":1}",true
"Ardennite-(V)","Mn2+4Al4(AlMg)(VO4)(SiO4)2(Si3O10)(OH)6","orthorhombic","Approved","GEN-250","Pnmm","{""Mn"":1,""Al"":1,""Mg"":1,""V"":1,""O"":1,""Si"":1,""H"":1}",true
"Arfvedsonite","NaNa2(Fe2+4Fe3+)Si8O22(OH)2","monoclinic","Approved,Redefined","R040127","C2/m","{""Na"":1,""Fe"":1,""Si"":1,""O"":1,""H"":1}",true
"Argandite","Mn7(VO4)2(OH)8","monoclinic","Approved","R130044","P2_1/n","{""Mn"":1,""V"":1,""O"":1,""H"":1}",true
"Argentobaumhauerite","Ag1.5Pb22As33.5S72","monoclinic","Approved,Renamed","R070167","","{""Ag"":1,""Pb"":1,""As"":1,""S"":1}",true
"Argentodufrénoysite","Ag3Pb26As35S80","triclinic","Approved,Pending publication","GEN-254","P-1","{""Ag"":1,""Pb"":1,""As"":1,""S"":1}",true
"Argentojarosite","AgFe3+3(SO4)2(OH)6","hexagonal","Approved,Redefined","R060097","R-3m","{""Ag"":1,""Fe"":1,""S"":1,""O"":1,""H"":1}",true
"Argentoliveingite","AgxPb40-2xAs48+xS112 (3 < x < 4)","triclinic","Approved","GEN-256","P-1","{""Ag"":1,""Pb"":1,""As"":1,""S"":1}",true
"Argentopearceite","Ag16As2S11","hexagonal","Approved,Pending publication","GEN-257","P321","{""Ag"":1,""As"":1,""S"":1}",true
"Argentopentlandite","Ag(Fe,Ni)8S8","cubic","Approved","GEN-258","Fm3m","{""Ag"":1,""Fe"":1,""Ni"":1,""S"":1}",true
"Argentopolybasite","Ag16Sb2S11","hexagonal","Approved","GEN-259","P321","{""Ag"":1,""Sb"":1,""S"":1}",true
"Argentopyrite","AgFe2S3","monoclinic","Approved,Grandfathered","R070173","P2_1/n","{""Ag"":1,""Fe"":1,""S"":1}",true
"Argentotennantite-(Zn)","Ag6(Cu4Zn2)As4S13","cubic","Approved,Redefined","GEN-261","I-43m","{""Ag"":1,""Cu"":1,""Zn"":1,""As"":1,""S"":1}",true
"Argentotetrahedrite-(Cd)","Ag6(Cu4Cd2)Sb4S13","cubic","Approved","GEN-262","I-43m","{""Ag"":1,""Cu"":1,""Cd"":1,""Sb"":1,""S"":1}",true
"Argentotetrahedrite-(Fe)","Ag6(Cu4Fe2)Sb4S13","cubic","Approved,Redefined","GEN-263","I-43m","{""Ag"":1,""Cu"":1,""Fe"":1,""Sb"":1,""S"":1}",true
"Argentotetrahedrite-(Hg)","Ag6(Cu4Hg2)Sb4S13","cubic","Approved,Pending publication","GEN-264","I-43m","{""Ag"":1,""Cu"":1,""Hg"":1,""Sb"":1,""S"":1}",true
"Argentotetrahedrite-(Zn)","Ag6(Cu4Zn2)Sb4S13","cubic","Approved","GEN-265","I-43m","{""Ag"":1,""Cu"":1,""Zn"":1,""Sb"":1,""S"":1}",true
"Argesite","(NH4)7Bi3Cl16","hexagonal","Approved","R130008","R-3c","{""N"":1,""H"":1,""Bi"":1,""Cl"":1}",true
"Argutite","GeO2","tetragonal","Approved","GEN-267","P4_2/mnm","{""Ge"":1,""O"":1}",true
"Argyrodite","Ag8GeS6","orthorhombic","Approved,Grandfathered","R050437","Pna2_1","{""Ag"":1,""Ge"":1,""S"":1}",true
"Arhbarite","Cu2Mg(AsO4)(OH)3","triclinic","Approved,Redefined","R060730","P1","{""Cu"":1,""Mg"":1,""As"":1,""O"":1,""H"":1}",true
"Ariegilatite","BaCa12(SiO4)4(PO4)2F2O","hexagonal","Approved","GEN-270","R-3m","{""Ba"":1,""Ca"":1,""Si"":1,""O"":1,""P"":1,""F"":1}",true
"Arisite-(Ce)","NaCe2(CO3)2[F2x(CO3)1-x]F","hexagonal","Approved","GEN-271","P-6m2","{""Na"":1,""Ce"":1,""C"":1,""O"":1,""F"":1}",true
"Arisite-(La)","NaLa2(CO3)2[F2x(CO3)1-x]F","hexagonal","Approved","R120051","P-6m2","{""Na"":1,""La"":1,""C"":1,""O"":1,""F"":1}",true
"Aristarainite","Na2Mg[B6O8(OH)4]2·4H2O","monoclinic","Approved","GEN-273","P2_1/a","{""Na"":1,""Mg"":1,""B"":1,""O"":1,""H"":1}",true
"Armalcolite","(Mg,Fe2+)Ti2O5","orthorhombic","Approved,Redefined","R070260","Bbmm","{""Mg"":1,""Fe"":1,""Ti"":1,""O"":1}",true
"Armangite","Mn2+26[As3+6(OH)4O14][As3+6O18]2(CO3)","hexagonal","Approved,Grandfathered","R100041","P-3","{""Mn"":1,""As"":1,""O"":1,""H"":1,""C"":1}",true
"Armbrusterite","Na6K5Mn3+Mn2+14(Si9O22)4(OH)10·4H2O","monoclinic","Approved","GEN-276","C2/m","{""Na"":1,""K"":1,""Mn"":1,""Si"":1,""O"":1,""H"":1}",true
"Armellinoite-(Ce)","Ca4Ce4+(AsO4)4·H2O","tetragonal","Approved","GEN-277","I4_1/a","{""Ca"":1,""Ce"":1,""As"":1,""O"":1,""H"":1}",true
"Armenite","BaCa2(Al6Si9)O30·2H2O","orthorhombic","Approved,Grandfathered","GEN-278","Pnna","{""Ba"":1,""Ca"":1,""Al"":1,""Si"":1,""O"":1,""H"":1}",true
"Armstrongite","CaZr(Si6O15)·2H2O","monoclinic","Approved","GEN-279","C2/m","{""Ca"":1,""Zr"":1,""Si"":1,""O"":1,""H"":1}",true
"Arrheniusite-(Ce)","CaMg[(Ce7Y3)Ca5](SiO4)3(Si3B3O18)(AsO4)(BO3)F11","hexagonal","Approved","GEN-280","R3m","{""Ca"":1,""Mg"":1,""Ce"":1,""Y"":1,""Si"":1,""O"":1,""B"":1,""As"":1,""F"":1}",true
"Arrojadite-(BaNa)","BaNa3(NaCa)Fe2+13Al(PO4)11(PO3OH)(OH)2","monoclinic","Approved","R160077","C2/c","{""Ba"":1,""Na"":1,""Ca"":1,""Fe"":1,""Al"":1,""P"":1,""O"":1,""H"":1}",true
"Arrojadite-(KFe)","(KNa)Fe2+(CaNa2)Fe2+13Al(PO4)11(PO3OH)(OH)2","monoclinic","Approved,Renamed","R070319","B2/b","{""K"":1,""Na"":1,""Fe"":1,""Ca"":1,""Al"":1,""P"":1,""O"":1,""H"":1}",true
"Arrojadite-(KNa)","KNa3(CaNa2)Fe2+13Al(PO4)11(PO3OH)(OH)2","monoclinic","Approved","R050107","Cc","{""K"":1,""Na"":1,""Ca"":1,""Fe"":1,""Al"":1,""P"":1,""O"":1,""H"":1}",true
"Arrojadite-(PbFe)","PbFe2+(CaNa2)Fe2+13Al(PO4)11(PO3OH)(OH)2","monoclinic","Approved","GEN-284","Cc","{""Pb"":1,""Fe"":1,""Ca"":1,""Na"":1,""Al"":1,""P"":1,""O"":1,""H"":1}",true
"Arrojadite-(SrFe)","SrFe2+(CaNa2)Fe2+13Al(PO4)11(PO3OH)(OH)2","monoclinic","Approved","GEN-285","Cc","{""Sr"":1,""Fe"":1,""Ca"":1,""Na"":1,""Al"":1,""P"":1,""O"":1,""H"":1}",true
"Arsenatrotitanite","NaTi(AsO4)O","monoclinic","Approved","GEN-286","C2/c","{""Na"":1,""Ti"":1,""As"":1,""O"":1}",true
"Arsenbrackebuschite","Pb2(Fe3+,Zn)(AsO4)2(OH,H2O)","monoclinic","Approved","R100184","P2_1/m","{""Pb"":1,""Fe"":1,""Zn"":1,""As"":1,""O"":1,""H"":1}",true
"Arsendescloizite","PbZn(AsO4)(OH)","orthorhombic","Approved","R060947","P2_12_12_1","{""Pb"":1,""Zn"":1,""As"":1,""O"":1,""H"":1}",true
"Arsenic","As","hexagonal","Approved,Grandfathered","R050653","R-3m","{""As"":1}",true
"Arseniopleite","NaCaMnMn2(AsO4)3","monoclinic","Approved","R070144","I2/a","{""Na"":1,""Ca"":1,""Mn"":1,""As"":1,""O"":1}",true
"Arseniosiderite","Ca2Fe3+3O2(AsO4)3·3H2O","monoclinic","Approved,Grandfathered","R150062","A2/a","{""Ca"":1,""Fe"":1,""O"":1,""As"":1,""H"":1}",true
"Arsenmarcobaldiite","Pb12(As3.2Sb2.8)Σ6S21","triclinic","Approved","GEN-292","P-1","{""Pb"":1,""As"":1,""Sb"":1,""S"":1}",true
"Arsenmedaite","Mn2+6As5+Si5O18(OH)","monoclinic","Approved","GEN-293","P2_1/n","{""Mn"":1,""As"":1,""Si"":1,""O"":1,""H"":1}",true
"Arsenoclasite","Mn2+5(AsO4)2(OH)4","orthorhombic","Approved,Grandfathered","GEN-294","P2_12_12_1","{""Mn"":1,""As"":1,""O"":1,""H"":1}",true
"Arsenocrandallite","CaAl3(AsO4)(AsO3OH)(OH)6","hexagonal","Approved","GEN-295","R-3m","{""Ca"":1,""Al"":1,""As"":1,""O"":1,""H"":1}",true
"Arsenoflorencite-(Ce)","CeAl3(AsO4)2(OH)6","hexagonal","Approved","GEN-296","R3m","{""Ce"":1,""Al"":1,""As"":1,""O"":1,""H"":1}",true
"Arsenoflorencite-(La)","LaAl3(AsO4)2(OH)6","hexagonal","Approved","GEN-297","R-3m","{""La"":1,""Al"":1,""As"":1,""O"":1,""H"":1}",true
"Arsenogoldfieldite","Cu6Cu6(As2Te2)S13","cubic","Approved,Pending publication","GEN-298","I-43m","{""Cu"":1,""As"":1,""Te"":1,""S"":1}",true
"Arsenogorceixite","BaAl3(AsO4)(AsO3OH)(OH)6","hexagonal","Approved","R060686","R-3m","{""Ba"":1,""Al"":1,""As"":1,""O"":1,""H"":1}",true
"Arsenogoyazite","SrAl3(AsO4)(AsO3OH)(OH)6","hexagonal","Approved","GEN-300","R-3m","{""Sr"":1,""Al"":1,""As"":1,""O"":1,""H"":1}",true
"Arsenohauchecornite","Ni18Bi3AsS16","tetragonal","Approved","R070347","P4/mmm","{""Ni"":1,""Bi"":1,""As"":1,""S"":1}",true
"Arsenohopeite","Zn3(AsO4)2·4H2O","orthorhombic","Approved","GEN-302","Pnma","{""Zn"":1,""As"":1,""O"":1,""H"":1}",true
"Arsenolamprite","As","orthorhombic","Approved,Grandfathered","R060680","Bmab","{""As"":1}",true
"Arsenolite","As2O3","cubic","Approved,Grandfathered","R050383","Fd3m","{""As"":1,""O"":1}",true
"Arsenopalladinite","Pd8As3","triclinic","Approved,Redefined","GEN-305","P-1","{""Pd"":1,""As"":1}",true
"Arsenopyrite","FeAsS","monoclinic","Approved","R050071","B2_1/d","{""Fe"":1,""As"":1,""S"":1}",true
"Arsenotučekite","Ni18Sb3AsS16","tetragonal","Approved","GEN-307","I4/mmm","{""Ni"":1,""Sb"":1,""As"":1,""S"":1}",true
"Arsenoústalečite","Cu6Cu6(As2Te2)Se13","cubic","Approved,Pending publication","GEN-308","I-43m","{""Cu"":1,""As"":1,""Te"":1,""Se"":1}",true
"Arsenovanmeersscheite","U(UO2)3(AsO4)2(OH)6·4H2O","orthorhombic","Approved","GEN-309","P2_1mn","{""U"":1,""O"":1,""As"":1,""H"":1}",true
"Arsenoveszelyite","Cu2Zn(AsO4)(OH)3·2H2O","monoclinic","Approved,Pending publication","GEN-310","P2_1/c","{""Cu"":1,""Zn"":1,""As"":1,""O"":1,""H"":1}",true
"Arsenowagnerite","Mg2(AsO4)F","monoclinic","Approved","GEN-311","P2_1/c","{""Mg"":1,""As"":1,""O"":1,""F"":1}",true
"Arsenquatrandorite","Ag17.6Pb12.8Sb38.1As11.5S96","monoclinic","Approved,Pending publication","GEN-312","P2_1/c","{""Ag"":1,""Pb"":1,""Sb"":1,""As"":1,""S"":1}",true
